store_name,order_local_timezone,order_referenceid,finished_order_status,delivery_type,order_create_date,order_create_datetime,order_accepted_datetime,order_marked_ready_for_pickup,courier_arrive_datetime,courier_pickup_datetime,order_delivered_datetime,reject_reason,order_total_gross,order_total_net
Tibi Foods - VI,Africa/Lagos,2634071,success,delivery,23/08/04,23/12/15 18:13,23/12/15 18:13,23/12/15 18:26,23/12/15 18:30,23/12/15 18:34,23/12/15 18:57,,5000,5000
Tibi Foods - VI,Africa/Lagos,2641555,success,delivery,23/08/04,23/12/16 11:29,23/12/16 11:30,,23/12/16 11:46,23/12/16 11:49,23/12/16 12:10,,2700,2700
Tibi Foods - VI,Africa/Lagos,2653943,success,delivery,23/08/04,23/12/16 18:13,23/12/16 18:17,,23/12/16 18:24,23/12/16 18:32,23/12/16 18:51,,4500,4500
Tibi Foods - VI,Africa/Lagos,2657358,success,delivery,23/08/04,23/12/17 9:16,23/12/17 9:19,,23/12/17 9:31,23/12/17 9:46,23/12/17 9:51,,11900,11900
Tibi Foods - VI,Africa/Lagos,2670581,success,delivery,23/08/04,23/12/18 9:26,23/12/18 9:32,,23/12/18 9:49,23/12/18 9:52,23/12/18 10:03,,6500,6500
Tibi Foods - VI,Africa/Lagos,2671558,success,delivery,23/08/04,23/12/18 10:28,23/12/18 10:33,,23/12/18 10:47,23/12/18 11:03,23/12/18 11:26,,3700,3700
Tibi Foods - VI,Africa/Lagos,2673431,success,delivery,23/08/04,23/12/18 11:57,23/12/18 12:01,23/12/18 12:11,23/12/18 12:13,23/12/18 12:16,23/12/18 12:38,,4500,4500
Tibi Foods - VI,Africa/Lagos,2673752,success,delivery,23/08/04,23/12/18 12:09,23/12/18 12:18,23/12/18 12:21,23/12/18 12:34,23/12/18 12:38,23/12/18 12:45,,4500,4500
Tibi Foods - VI,Africa/Lagos,2673986,success,delivery,23/08/04,23/12/18 12:18,23/12/18 12:26,23/12/18 12:29,23/12/18 12:46,23/12/18 12:48,23/12/18 13:03,,6500,6500
Tibi Foods - VI,Africa/Lagos,2673990,success,delivery,23/08/04,23/12/18 12:19,23/12/18 12:26,,23/12/18 12:30,23/12/18 12:43,23/12/18 12:54,,7400,7400
Tibi Foods - VI,Africa/Lagos,2674482,success,delivery,23/08/04,23/12/18 12:37,23/12/18 12:47,23/12/18 13:05,23/12/18 13:34,23/12/18 13:34,23/12/18 13:47,,3500,3500
Tibi Foods - VI,Africa/Lagos,2679323,success,delivery,23/08/04,23/12/18 15:30,23/12/18 15:35,23/12/18 15:53,23/12/18 16:08,23/12/18 16:28,23/12/18 16:54,,12000,12000
Tibi Foods - VI,Africa/Lagos,2681206,success,delivery,23/08/04,23/12/18 16:59,23/12/18 17:08,23/12/18 17:17,23/12/18 17:38,23/12/18 17:44,23/12/18 17:57,,2700,2700
Tibi Foods - VI,Africa/Lagos,2683558,success,delivery,23/08/03,23/12/18 18:56,23/12/18 19:02,,23/12/18 19:20,23/12/18 19:21,23/12/18 19:39,,9000,9000
Tibi Foods - VI,Africa/Lagos,2686915,success,delivery,23/08/03,23/12/19 10:14,23/12/19 10:14,23/12/19 10:22,23/12/19 10:34,23/12/19 10:41,23/12/19 10:45,,3700,3700
Tibi Foods - VI,Africa/Lagos,2687172,success,delivery,23/08/03,23/12/19 10:27,23/12/19 10:30,,23/12/19 10:41,23/12/19 10:50,23/12/19 10:57,,3500,3500
Tibi Foods - VI,Africa/Lagos,2689869,success,delivery,23/08/03,23/12/19 12:09,23/12/19 12:17,23/12/19 12:24,23/12/19 12:27,23/12/19 12:38,23/12/19 12:56,,4500,4500
Tibi Foods - VI,Africa/Lagos,2690537,success,delivery,23/08/03,23/12/19 12:32,23/12/19 12:40,23/12/19 12:43,23/12/19 12:52,23/12/19 13:16,23/12/19 13:50,,4500,4500
Tibi Foods - VI,Africa/Lagos,2694382,success,delivery,23/08/03,23/12/19 14:45,23/12/19 14:50,23/12/19 15:08,23/12/19 15:29,23/12/19 15:47,23/12/19 15:51,,5500,5500
Tibi Foods - VI,Africa/Lagos,2698388,success,delivery,23/08/03,23/12/19 17:24,23/12/19 17:26,23/12/19 17:35,23/12/19 17:58,23/12/19 17:59,23/12/19 18:18,,2700,2700
Tibi Foods - VI,Africa/Lagos,2699365,success,delivery,23/08/03,23/12/19 18:05,23/12/19 18:07,23/12/19 18:12,23/12/19 18:13,23/12/19 18:22,23/12/19 18:26,,5000,5000
Tibi Foods - VI,Africa/Lagos,2703476,success,delivery,23/08/03,23/12/20 9:57,23/12/20 10:04,23/12/20 10:20,23/12/20 10:23,23/12/20 10:54,23/12/20 10:59,,13000,13000
Tibi Foods - VI,Africa/Lagos,2704563,success,delivery,23/08/03,23/12/20 10:46,23/12/20 10:55,23/12/20 11:11,23/12/20 11:12,23/12/20 11:58,23/12/20 12:03,,13700,13700
Tibi Foods - VI,Africa/Lagos,2705004,success,delivery,23/08/03,23/12/20 11:02,23/12/20 11:09,23/12/20 11:26,23/12/20 11:48,23/12/20 12:00,23/12/20 12:07,,3500,3500
Tibi Foods - VI,Africa/Lagos,2708037,success,delivery,23/08/03,23/12/20 12:39,23/12/20 12:40,23/12/20 12:56,23/12/20 13:07,23/12/20 13:43,23/12/20 14:00,,5000,5000
Tibi Foods - VI,Africa/Lagos,2709680,success,delivery,23/08/03,23/12/20 13:31,23/12/20 13:39,23/12/20 13:56,23/12/20 14:04,23/12/20 14:20,23/12/20 14:23,,4500,4500
Tibi Foods - VI,Africa/Lagos,2711855,success,delivery,23/08/03,23/12/20 14:45,23/12/20 14:48,23/12/20 15:05,23/12/20 15:41,23/12/20 15:59,23/12/20 16:00,,3700,3700
Tibi Foods - VI,Africa/Lagos,2712279,success,delivery,23/08/03,23/12/20 14:58,23/12/20 15:06,23/12/20 15:23,23/12/20 15:45,23/12/20 16:05,23/12/20 16:16,,8800,8800
Tibi Foods - VI,Africa/Lagos,2713277,success,delivery,23/08/03,23/12/20 15:30,23/12/20 15:33,23/12/20 15:50,23/12/20 16:09,23/12/20 16:15,23/12/20 16:56,,3700,3700
Tibi Foods - VI,Africa/Lagos,2717985,success,delivery,23/08/03,23/12/20 19:04,23/12/20 19:14,23/12/20 19:32,23/12/20 19:47,23/12/20 20:14,23/12/20 20:32,,7000,7000
Tibi Foods - VI,Africa/Lagos,2723880,success,delivery,23/08/03,23/12/21 11:50,23/12/21 11:58,,23/12/21 12:03,23/12/21 12:09,23/12/21 12:21,,5500,5500
Tibi Foods - VI,Africa/Lagos,2724679,success,delivery,23/08/03,23/12/21 12:17,23/12/21 12:23,,23/12/21 12:45,23/12/21 12:45,23/12/21 13:10,,4500,4500
Tibi Foods - VI,Africa/Lagos,2725756,success,delivery,23/08/03,23/12/21 12:52,23/12/21 12:54,23/12/21 13:05,23/12/21 13:09,23/12/21 13:17,23/12/21 13:40,,18000,18000
Tibi Foods - VI,Africa/Lagos,2729060,success,delivery,23/08/03,23/12/21 14:37,23/12/21 14:46,,23/12/21 14:51,23/12/21 15:37,23/12/21 15:57,,2700,2700
Tibi Foods - VI,Africa/Lagos,2738662,success,delivery,23/08/03,23/12/22 9:50,23/12/22 9:52,23/12/22 10:02,23/12/22 10:16,23/12/22 10:17,23/12/22 10:33,,5200,5200
Tibi Foods - VI,Africa/Lagos,2738719,success,delivery,23/08/03,23/12/22 9:53,23/12/22 10:02,,23/12/22 10:17,23/12/22 10:28,23/12/22 10:35,,4500,4500
Tibi Foods - VI,Africa/Lagos,2743083,success,delivery,23/08/03,23/12/22 12:38,23/12/22 12:43,,23/12/22 12:58,23/12/22 13:09,23/12/22 13:27,,5500,5500
Tibi Foods - VI,Africa/Lagos,2744012,success,delivery,23/08/02,23/12/22 13:06,23/12/22 13:16,23/12/22 13:24,23/12/22 14:09,23/12/22 14:27,23/12/22 14:37,,5000,5000
Tibi Foods - VI,Africa/Lagos,2744802,success,delivery,23/08/02,23/12/22 13:32,23/12/22 13:37,23/12/22 13:45,23/12/22 14:17,23/12/22 14:28,23/12/22 14:49,,12000,12000
Tibi Foods - VI,Africa/Lagos,2746570,success,delivery,23/08/02,23/12/22 14:29,23/12/22 14:38,23/12/22 14:49,23/12/22 15:10,23/12/22 15:36,23/12/22 15:58,,4500,4500
Tibi Foods - VI,Africa/Lagos,2750144,success,delivery,23/08/02,23/12/22 16:35,23/12/22 16:42,23/12/22 16:50,23/12/22 16:52,23/12/22 16:58,23/12/22 17:14,,3700,3700
Tibi Foods - VI,Africa/Lagos,2751588,success,delivery,23/08/02,23/12/22 17:32,23/12/22 17:39,23/12/22 17:59,23/12/22 18:08,23/12/22 18:12,23/12/22 18:15,,11700,11700
Tibi Foods - VI,Africa/Lagos,2752913,success,delivery,23/08/02,23/12/22 18:30,23/12/22 18:37,23/12/22 18:40,23/12/22 18:50,23/12/22 19:02,23/12/22 19:17,,7000,7000
Tibi Foods - VI,Africa/Lagos,2763549,success,delivery,23/08/02,23/12/23 14:29,23/12/23 14:42,23/12/23 14:50,23/12/23 15:11,23/12/23 15:15,23/12/23 15:28,,7800,7800
Tibi Foods - VI,Africa/Lagos,2766379,success,delivery,23/08/02,23/12/23 16:21,23/12/23 16:32,,23/12/23 16:33,23/12/23 17:11,23/12/23 17:29,,6000,6000
Tibi Foods - VI,Africa/Lagos,2769910,success,delivery,23/08/02,23/12/23 19:16,23/12/23 19:28,,23/12/23 19:37,23/12/23 19:46,23/12/23 20:03,,9000,9000
Tibi Foods - VI,Africa/Lagos,2776494,success,delivery,23/08/02,23/12/24 13:48,23/12/24 13:55,23/12/24 14:06,23/12/24 14:10,23/12/24 14:14,23/12/24 14:25,,6500,6500
Tibi Foods - VI,Africa/Lagos,2777043,success,delivery,23/08/02,23/12/24 14:12,23/12/24 14:17,23/12/24 14:25,23/12/24 14:46,23/12/24 14:55,23/12/24 15:19,,14200,14200
Tibi Foods - VI,Africa/Lagos,2788457,success,delivery,23/08/02,23/12/25 14:00,23/12/25 14:12,,23/12/25 14:16,23/12/25 14:29,23/12/25 14:43,,4500,4500
Tibi Foods - VI,Africa/Lagos,2791662,success,delivery,23/08/01,23/12/25 17:56,23/12/25 18:00,,23/12/25 18:06,23/12/25 18:14,23/12/25 18:24,,5500,5500
Tibi Foods - VI,Africa/Lagos,2798084,success,delivery,23/08/01,23/12/26 14:10,23/12/26 14:14,,23/12/26 14:25,23/12/26 14:43,23/12/26 15:12,,9000,9000
Tibi Foods - VI,Africa/Lagos,2802861,success,delivery,23/08/01,23/12/26 18:31,23/12/26 18:33,,23/12/26 18:39,23/12/26 18:53,23/12/26 19:08,,3700,3700
Tibi Foods - VI,Africa/Lagos,2806228,success,delivery,23/08/01,23/12/27 10:30,23/12/27 10:34,23/12/27 11:08,23/12/27 10:42,23/12/27 11:06,,,13500,13500
Tibi Foods - VI,Africa/Lagos,2806980,success,delivery,23/08/01,23/12/27 11:07,23/12/27 11:08,,23/12/27 11:34,23/12/27 12:04,23/12/27 12:21,,3700,3700
Tibi Foods - VI,Africa/Lagos,2808854,success,delivery,23/08/01,23/12/27 12:29,23/12/27 12:30,,23/12/27 12:40,23/12/27 12:52,23/12/27 13:02,,6200,6200
Tibi Foods - VI,Africa/Lagos,2809435,success,delivery,23/08/01,23/12/27 12:51,23/12/27 12:52,23/12/27 13:02,23/12/27 13:11,23/12/27 13:14,23/12/27 13:27,,3700,3700
Tibi Foods - VI,Africa/Lagos,2810017,success,delivery,23/08/01,23/12/27 13:13,23/12/27 13:13,23/12/27 13:21,23/12/27 13:36,23/12/27 13:38,23/12/27 14:05,,4500,4500
Tibi Foods - VI,Africa/Lagos,2810621,success,delivery,23/08/01,23/12/27 13:36,23/12/27 13:37,23/12/27 13:45,23/12/27 14:02,23/12/27 14:06,23/12/27 14:14,,5000,5000
Tibi Foods - VI,Africa/Lagos,2816729,success,delivery,23/08/01,23/12/27 18:00,23/12/27 18:07,,23/12/27 18:12,23/12/27 18:28,23/12/27 18:46,,9400,9400
Tibi Foods - VI,Africa/Lagos,2817531,success,delivery,23/08/01,23/12/27 18:42,23/12/27 18:47,23/12/27 18:50,23/12/27 19:00,23/12/27 19:30,23/12/27 19:42,,11500,11500
Tibi Foods - VI,Africa/Lagos,2820879,success,delivery,23/08/01,23/12/28 10:13,23/12/28 10:19,,23/12/28 10:35,23/12/28 10:38,23/12/28 10:46,,3500,3500
Tibi Foods - VI,Africa/Lagos,2822153,success,delivery,23/08/01,23/12/28 11:17,23/12/28 11:18,,23/12/28 11:35,23/12/28 12:02,23/12/28 12:17,,14300,14300
Tibi Foods - VI,Africa/Lagos,2824768,success,delivery,23/08/01,23/12/28 12:58,23/12/28 13:00,,23/12/28 13:14,23/12/28 13:26,23/12/28 13:42,,11000,11000
Tibi Foods - VI,Africa/Lagos,2825671,success,delivery,23/08/01,23/12/28 13:29,23/12/28 13:39,,23/12/28 13:47,23/12/28 13:50,23/12/28 13:55,,3500,3500
Tibi Foods - VI,Africa/Lagos,2826067,success,delivery,23/08/01,23/12/28 13:44,23/12/28 13:49,,23/12/28 13:54,23/12/28 14:12,23/12/28 14:27,,3700,3700
Tibi Foods - VI,Africa/Lagos,2827170,success,delivery,23/08/01,23/12/28 14:25,23/12/28 14:27,,23/12/28 14:32,23/12/28 14:48,23/12/28 14:57,,4700,4700
Tibi Foods - VI,Africa/Lagos,2827339,success,delivery,23/07/31,23/12/28 14:32,23/12/28 14:35,,23/12/28 14:40,23/12/28 14:54,23/12/28 15:03,,3700,3700
Tibi Foods - VI,Africa/Lagos,2829056,success,delivery,23/07/31,23/12/28 15:39,23/12/28 15:40,23/12/28 15:50,23/12/28 16:00,23/12/28 16:02,23/12/28 16:24,,4500,4500
Tibi Foods - VI,Africa/Lagos,2829222,success,delivery,23/07/31,23/12/28 15:45,23/12/28 15:52,23/12/28 16:02,23/12/28 15:55,23/12/28 15:57,23/12/28 16:31,,4500,4500
Tibi Foods - VI,Africa/Lagos,2836655,success,delivery,23/07/31,23/12/29 10:49,23/12/29 10:51,23/12/29 11:06,23/12/29 11:06,23/12/29 11:18,23/12/29 11:35,,7300,7300
Tibi Foods - VI,Africa/Lagos,2840429,success,delivery,23/07/31,23/12/29 13:15,23/12/29 13:19,23/12/29 13:27,23/12/29 13:37,23/12/29 13:38,23/12/29 13:52,,9000,9000
Tibi Foods - VI,Africa/Lagos,2842602,success,delivery,23/07/31,23/12/29 14:38,23/12/29 14:41,,23/12/29 14:57,23/12/29 15:06,23/12/29 15:37,,4700,4700
Tibi Foods - VI,Africa/Lagos,2851368,success,delivery,23/07/31,23/12/30 10:27,23/12/30 10:28,23/12/30 10:36,23/12/30 10:52,23/12/30 10:53,23/12/30 11:07,,3700,3700
Tibi Foods - VI,Africa/Lagos,2858267,success,delivery,23/07/31,23/12/30 14:59,23/12/30 14:59,,23/12/30 15:21,23/12/30 15:47,23/12/30 16:00,,12700,12700
Tibi Foods - VI,Africa/Lagos,2859690,success,delivery,23/07/31,23/12/30 16:00,23/12/30 16:05,,23/12/30 16:08,23/12/30 16:30,23/12/30 16:45,,3700,3700
Tibi Foods - VI,Africa/Lagos,2860672,success,delivery,23/07/31,23/12/30 16:44,23/12/30 16:54,,23/12/30 16:56,23/12/30 17:18,23/12/30 17:27,,2700,2700
Tibi Foods - VI,Africa/Lagos,2863907,success,delivery,23/07/31,23/12/30 19:41,23/12/30 19:48,,23/12/30 19:48,23/12/30 20:04,23/12/30 20:16,,3500,3500
Tibi Foods - VI,Africa/Lagos,2864152,success,delivery,23/07/31,23/12/30 19:57,23/12/30 20:09,23/12/30 20:11,23/12/30 20:21,23/12/30 20:37,23/12/30 20:58,,3700,3700
Tibi Foods - Ikoyi,Africa/Lagos,2256218,rejected,delivery,23/07/31,23/11/19 15:26,23/11/19 15:27,,23/11/19 15:42,,,the order is not available at the moment,7500,7500
Tibi Foods - Ikoyi,Africa/Lagos,2535528,rejected,delivery,23/07/31,23/12/09 14:58,23/12/09 14:59,,23/12/09 15:12,,,the order is not available at the moment,11200,11200
Tibi Foods - Ikoyi,Africa/Lagos,2578127,rejected,delivery,23/07/31,23/12/12 15:03,,,,,,,14400,14400
Tibi Foods - Ikoyi,Africa/Lagos,2601797,rejected,delivery,23/07/31,23/12/14 9:18,23/12/14 9:24,23/12/14 9:28,,,,we cannot deliver to your location,4400,4400
Tibi Foods - Ikoyi,Africa/Lagos,2739135,rejected,delivery,23/07/31,23/12/22 10:16,,,,,,,10500,10500
Tibi Foods - Ikoyi,Africa/Lagos,714416,success,delivery,23/07/31,23/06/01 12:42,23/06/01 12:42,,23/06/01 12:50,23/06/01 12:54,23/06/01 13:02,,6000,6000
Tibi Foods - Ikoyi,Africa/Lagos,717411,success,delivery,23/07/31,23/06/01 19:45,23/06/01 19:46,23/06/01 19:53,23/06/01 20:00,23/06/01 20:06,23/06/01 20:17,,4300,4300
Tibi Foods - Ikoyi,Africa/Lagos,727879,success,delivery,23/07/31,23/06/04 14:15,23/06/04 14:15,,23/06/04 14:24,23/06/04 14:31,23/06/04 14:37,,8000,8000
Tibi Foods - Ikoyi,Africa/Lagos,728297,success,delivery,23/07/31,23/06/04 15:30,23/06/04 15:32,23/06/04 15:40,23/06/04 15:48,23/06/04 15:49,23/06/04 16:08,,4500,4500
Tibi Foods - Ikoyi,Africa/Lagos,728462,success,delivery,23/07/31,23/06/04 15:59,23/06/04 16:00,,23/06/04 16:07,23/06/04 16:21,23/06/04 16:31,,3000,3000
Tibi Foods - Ikoyi,Africa/Lagos,729245,success,delivery,23/07/31,23/06/04 18:36,23/06/04 18:37,23/06/04 18:45,23/06/04 19:00,23/06/04 19:04,23/06/04 19:12,,3100,3100
Tibi Foods - Ikoyi,Africa/Lagos,729538,success,delivery,23/07/31,23/06/04 19:26,23/06/04 19:27,23/06/04 19:45,23/06/04 19:46,23/06/04 19:51,23/06/04 19:59,,8100,8100
Tibi Foods - Ikoyi,Africa/Lagos,732115,success,delivery,23/07/31,23/06/05 16:52,23/06/05 16:52,23/06/05 17:02,23/06/05 17:12,23/06/05 17:13,23/06/05 17:29,,6100,6100
Tibi Foods - Ikoyi,Africa/Lagos,734441,success,delivery,23/07/31,23/06/06 11:38,23/06/06 11:44,23/06/06 11:54,23/06/06 12:04,23/06/06 12:05,23/06/06 12:11,,3400,3400
Tibi Foods - Ikoyi,Africa/Lagos,735334,success,delivery,23/07/31,23/06/06 13:47,23/06/06 13:48,23/06/06 13:56,23/06/06 14:16,23/06/06 14:25,23/06/06 14:41,,12800,12800
Tibi Foods - Ikoyi,Africa/Lagos,736095,success,delivery,23/07/30,23/06/06 16:00,23/06/06 16:01,23/06/06 16:10,23/06/06 16:11,23/06/06 16:14,23/06/06 16:24,,5400,5400
Tibi Foods - Ikoyi,Africa/Lagos,736813,success,delivery,23/07/30,23/06/06 17:54,23/06/06 17:55,23/06/06 18:03,23/06/06 19:18,23/06/06 19:21,23/06/06 19:29,,4500,4500
Tibi Foods - Ikoyi,Africa/Lagos,738722,success,delivery,23/07/30,23/06/07 11:41,23/06/07 11:43,23/06/07 12:28,23/06/07 11:53,23/06/07 12:40,23/06/07 13:05,,4900,4900
Tibi Foods - Ikoyi,Africa/Lagos,739069,success,pickup,23/07/30,23/06/07 12:24,23/06/07 12:25,23/06/07 12:28,,,23/06/07 15:32,,4900,4900
Tibi Foods - Ikoyi,Africa/Lagos,741252,success,delivery,23/07/30,23/06/07 17:49,23/06/07 17:50,,23/06/07 18:04,23/06/07 18:07,23/06/07 18:18,,7000,7000
Tibi Foods - Ikoyi,Africa/Lagos,741902,success,delivery,23/07/30,23/06/07 19:37,23/06/07 19:38,23/06/07 19:45,23/06/07 19:49,23/06/07 19:58,23/06/07 20:12,,3900,3900
Tibi Foods - Ikoyi,Africa/Lagos,747415,success,delivery,23/07/30,23/06/09 11:09,23/06/09 11:10,23/06/09 11:32,23/06/09 11:30,23/06/09 11:33,23/06/09 11:48,,12200,12200
Tibi Foods - Ikoyi,Africa/Lagos,750468,success,delivery,23/07/30,23/06/09 19:22,23/06/09 19:23,23/06/09 19:31,23/06/09 19:46,23/06/09 19:53,23/06/09 20:04,,3100,3100
Tibi Foods - Ikoyi,Africa/Lagos,752954,success,delivery,23/07/30,23/06/10 13:10,23/06/10 13:10,23/06/10 13:20,23/06/10 13:30,23/06/10 13:32,23/06/10 13:43,,5500,5500
Tibi Foods - Ikoyi,Africa/Lagos,753740,success,delivery,23/07/30,23/06/10 14:27,23/06/10 14:27,,23/06/10 14:33,23/06/10 14:45,23/06/10 15:03,,9800,9800
Tibi Foods - Ikoyi,Africa/Lagos,755190,success,delivery,23/07/30,23/06/10 16:54,23/06/10 16:56,23/06/10 17:09,23/06/10 17:09,23/06/10 17:11,23/06/10 17:23,,4700,4700
Tibi Foods - Ikoyi,Africa/Lagos,756147,success,delivery,23/07/30,23/06/10 19:02,23/06/10 19:14,23/06/10 19:23,23/06/10 19:21,23/06/10 19:26,23/06/10 20:06,,2500,2500
Tibi Foods - Ikoyi,Africa/Lagos,757208,success,delivery,23/07/30,23/06/11 10:40,23/06/11 10:42,,23/06/11 10:56,23/06/11 11:01,23/06/11 11:13,,5500,5500
Tibi Foods - Ikoyi,Africa/Lagos,758578,success,delivery,23/07/30,23/06/11 15:01,23/06/11 15:02,23/06/11 15:08,23/06/11 15:31,23/06/11 15:32,23/06/11 15:48,,4000,4000
Tibi Foods - Ikoyi,Africa/Lagos,759828,success,delivery,23/07/30,23/06/11 19:15,23/06/11 19:16,23/06/11 19:27,23/06/11 19:27,23/06/11 19:33,23/06/11 19:54,,10700,10700
Tibi Foods - Ikoyi,Africa/Lagos,760631,success,delivery,23/07/30,23/06/12 11:17,23/06/12 11:18,23/06/12 11:27,23/06/12 11:28,23/06/12 11:30,23/06/12 11:55,,3000,3000
Tibi Foods - Ikoyi,Africa/Lagos,760776,success,delivery,23/07/30,23/06/12 11:47,23/06/12 11:47,,23/06/12 11:56,23/06/12 12:09,23/06/12 12:25,,7700,7700
Tibi Foods - Ikoyi,Africa/Lagos,762105,success,delivery,23/07/30,23/06/12 15:33,23/06/12 15:34,23/06/12 15:41,23/06/12 15:40,23/06/12 15:44,23/06/12 15:49,,3900,3900
Tibi Foods - Ikoyi,Africa/Lagos,764168,success,delivery,23/07/30,23/06/13 10:49,23/06/13 10:50,23/06/13 10:59,23/06/13 11:04,23/06/13 11:08,23/06/13 11:15,,4500,4500
Tibi Foods - Ikoyi,Africa/Lagos,764896,success,delivery,23/07/30,23/06/13 12:40,23/06/13 12:41,23/06/13 12:48,23/06/13 12:47,23/06/13 12:54,23/06/13 13:04,,3900,3900
Tibi Foods - Ikoyi,Africa/Lagos,765599,success,delivery,23/07/30,23/06/13 14:15,23/06/13 14:16,23/06/13 14:26,23/06/13 14:31,23/06/13 14:39,23/06/13 14:52,,7700,7700
Tibi Foods - Ikoyi,Africa/Lagos,769219,success,delivery,23/07/30,23/06/14 13:21,23/06/14 13:25,23/06/14 13:41,23/06/14 13:41,23/06/14 13:51,23/06/14 14:11,,8500,8500
Tibi Foods - Ikoyi,Africa/Lagos,773206,success,delivery,23/07/29,23/06/15 13:40,23/06/15 13:41,23/06/15 13:49,23/06/15 14:09,23/06/15 14:11,23/06/15 14:17,,3900,3900
Tibi Foods - Ikoyi,Africa/Lagos,774480,success,delivery,23/07/29,23/06/15 16:41,23/06/15 16:42,23/06/15 16:48,23/06/15 16:45,23/06/15 16:55,23/06/15 17:12,,4700,4700
Tibi Foods - Ikoyi,Africa/Lagos,776064,success,delivery,23/07/29,23/06/16 9:21,23/06/16 9:21,23/06/16 9:39,23/06/16 9:34,23/06/16 9:44,23/06/16 10:02,,10400,10400
Tibi Foods - Ikoyi,Africa/Lagos,776806,success,delivery,23/07/29,23/06/16 11:52,23/06/16 11:53,,23/06/16 12:12,23/06/16 12:16,23/06/16 12:40,,4500,4500
Tibi Foods - Ikoyi,Africa/Lagos,778271,success,delivery,23/07/29,23/06/16 15:15,23/06/16 15:15,23/06/16 15:26,23/06/16 15:24,23/06/16 15:30,23/06/16 15:45,,4000,4000
Tibi Foods - Ikoyi,Africa/Lagos,782602,success,delivery,23/07/29,23/06/17 14:23,23/06/17 14:25,23/06/17 14:35,23/06/17 14:50,23/06/17 14:54,,,3900,3900
Tibi Foods - Ikoyi,Africa/Lagos,784540,success,delivery,23/07/29,23/06/17 19:43,23/06/17 19:44,23/06/17 20:07,23/06/17 19:53,23/06/17 20:02,,,7500,7500
Tibi Foods - Ikoyi,Africa/Lagos,785932,success,delivery,23/07/29,23/06/18 12:45,23/06/18 12:46,23/06/18 12:53,23/06/18 12:46,23/06/18 12:58,23/06/18 13:14,,5500,5500
Tibi Foods - Ikoyi,Africa/Lagos,786610,success,delivery,23/07/29,23/06/18 14:35,23/06/18 14:36,23/06/18 14:46,23/06/18 14:48,23/06/18 14:50,23/06/18 14:58,,10300,10300
Tibi Foods - Ikoyi,Africa/Lagos,787082,success,delivery,23/07/29,23/06/18 15:59,23/06/18 16:00,23/06/18 16:06,23/06/18 16:06,23/06/18 16:12,23/06/18 16:36,,4800,4800
Tibi Foods - Ikoyi,Africa/Lagos,787460,success,delivery,23/07/29,23/06/18 17:11,23/06/18 17:13,,23/06/18 17:20,23/06/18 17:28,23/06/18 17:36,,4000,4000
Tibi Foods - Ikoyi,Africa/Lagos,789119,success,delivery,23/07/29,23/06/19 11:39,23/06/19 11:41,23/06/19 11:45,23/06/19 11:51,23/06/19 11:54,23/06/19 12:00,,3200,3200
Tibi Foods - Ikoyi,Africa/Lagos,791688,success,delivery,23/07/29,23/06/19 18:26,23/06/19 18:29,,23/06/19 18:36,23/06/19 18:38,23/06/19 18:47,,4000,4000
Tibi Foods - Ikoyi,Africa/Lagos,793705,success,delivery,23/07/29,23/06/20 12:23,23/06/20 12:24,,23/06/20 12:37,23/06/20 12:42,23/06/20 12:58,,4700,4700
Tibi Foods - Ikoyi,Africa/Lagos,794305,success,delivery,23/07/29,23/06/20 13:38,23/06/20 13:39,23/06/20 13:46,23/06/20 13:44,23/06/20 13:50,23/06/20 14:05,,4000,4000
Tibi Foods - Ikoyi,Africa/Lagos,794355,success,delivery,23/07/29,23/06/20 13:45,23/06/20 13:46,23/06/20 13:54,23/06/20 14:02,23/06/20 14:04,23/06/20 14:18,,4000,4000
Tibi Foods - Ikoyi,Africa/Lagos,795745,success,delivery,23/07/29,23/06/20 17:19,23/06/20 17:19,23/06/20 17:32,23/06/20 17:29,23/06/20 17:35,23/06/20 17:57,,6300,6300
Tibi Foods - Ikoyi,Africa/Lagos,797147,success,delivery,23/07/29,23/06/21 9:24,23/06/21 9:26,23/06/21 9:31,23/06/21 9:45,23/06/21 9:51,23/06/21 10:06,,3000,3000
Tibi Foods - Ikoyi,Africa/Lagos,798506,success,delivery,23/07/29,23/06/21 12:59,23/06/21 13:01,,23/06/21 13:14,23/06/21 13:25,23/06/21 13:40,,5400,5400
Tibi Foods - Ikoyi,Africa/Lagos,798646,success,delivery,23/07/29,23/06/21 13:15,23/06/21 13:15,23/06/21 13:23,23/06/21 13:42,23/06/21 13:44,23/06/21 13:57,,21300,21300
Tibi Foods - Ikoyi,Africa/Lagos,798863,success,delivery,23/07/29,23/06/21 13:42,23/06/21 13:43,23/06/21 13:53,23/06/21 13:54,23/06/21 13:56,23/06/21 14:03,,3900,3900
Tibi Foods - Ikoyi,Africa/Lagos,801155,success,delivery,23/07/29,23/06/21 19:53,23/06/21 19:53,,23/06/21 20:00,23/06/21 20:03,23/06/21 20:15,,3400,3400
Tibi Foods - Ikoyi,Africa/Lagos,807541,success,delivery,23/07/29,23/06/23 12:15,23/06/23 12:18,23/06/23 12:27,23/06/23 12:30,23/06/23 12:34,23/06/23 12:43,,6400,6400
